Size,Ver1 min,Ver1 mean,Ver1 max,Ver1½ min,Ver1½ mean,Ver1½ max,Ver2-GP min,Ver2-GP mean,Ver2-GP max,Ver2½-GP min,Ver2½-GP mean,Ver2½-GP max,Ver2½-GPX min,Ver2½-GPX mean,Ver2½-GPX max,Ver3½-GP min,Ver3½-GP mean,Ver3½-GP max,Ver3½-GPX min,Ver3½-GPX mean,Ver3½-GPX max
2500,0.1987269999954151,0.19922548000031384,0.19975350000459002,0.15519740000308957,0.15581548000045586,0.15654569999605883,0.08767039999656845,0.08830853999970714,0.08946619999915129,0.08743669999967096,0.08773648000060348,0.08845899999869289,0.08722090000082972,0.08786690000124509,0.08869039999990491,0.09034329999849433,0.09049631999951088,0.09065549999650102,0.09670270000060555,0.09724120000028051,0.09826800000155345
2550,0.2428717000002507,0.2435103199983132,0.24447409999993397,0.19012610000208952,0.19062879999837606,0.19154100000014296,0.101551699997799,0.10183657999878051,0.10219420000066748,0.10166229999595089,0.10190513999841641,0.10231750000093598,0.09989340000174707,0.10010079999919981,0.10027959999570157,0.10439320000295993,0.10444388000032631,0.10447589999967022,0.11106650000147056,0.11174887999950442,0.11318789999495493
2600,0.2945518999986234,0.29495870000246216,0.29554620000271825,0.22869109999737702,0.2295196599981864,0.23049539999919944,0.11927580000337912,0.11973998000175926,0.12022830000205431,0.11925920000066981,0.11939171999838435,0.11965999999665655,0.11598239999875659,0.1165259999994305,0.11716259999957401,0.12204840000049444,0.1225406399986241,0.12341149999701884,0.12818489999335725,0.12852061999728903,0.12901359999523265
2650,0.3586469000001671,0.36141096000064865,0.3648027000017464,0.27928260000044247,0.28111023999954343,0.28534709999803454,0.1368992999996408,0.1372722000014619,0.1377552000049036,0.13681409999844618,0.13733466000121552,0.1379598999992595,0.13292309999815188,0.13537534000060986,0.142710399995849,0.1393515000017942,0.14108570000098553,0.1462764000025345,0.14557499999500578,0.1497077200008789,0.16068239999731304
2700,0.43160550000175135,0.43626463999826226,0.44683899999654386,0.3318254000041634,0.3413090199988801,0.3513409999941359,0.15955409999878611,0.16396441999822856,0.17155069999716943,0.1588776999997208,0.16298897999949985,0.16682449999643723,0.15481279999949038,0.1585893399984343,0.1621776999963913,0.1629414999988512,0.16552872000029312,0.17023669999616686,0.1695449999970151,0.17164380000031088,0.17618539999966742
2750,0.5402031999983592,0.5453253600004245,0.5534837000013795,0.41944080000394024,0.4203802200019709,0.42171650000091176,0.19092680000176188,0.19303108000021893,0.19650659999751952,0.1906717000019853,0.19464722000266194,0.20835010000155307,0.1836595999993733,0.18573664000141435,0.1916540000020177,0.1895991999990656,0.19226522000099067,0.20137930000055349,0.1959608000033768,0.19821801999933086,0.2045457999993232
2800,0.6817227999999886,0.6839612999989185,0.6872843999954057,0.5215205999993486,0.5277776000002632,0.5446813000016846,0.2231249000033131,0.22587273999961327,0.23475429999962216,0.22241610000492074,0.22499814000184415,0.23239740000281017,0.20825129999866476,0.20897947999910685,0.21000849999836646,0.22408689999429043,0.22428688000072725,0.2245524000027217,0.22770370000216644,0.2282604200008791,0.22891620000154944
2850,0.9052871000021696,0.9082324600007269,0.9156908000004478,0.6950928000005661,0.6959345800001756,0.6972401000020909,0.26004789999569766,0.2603714199969545,0.26070339999569114,0.25913410000066506,0.26007997999695365,0.2610921999948914,0.2450226000000839,0.24559305999719072,0.24607979999564122,0.2631145999985165,0.26395300000003774,0.2660476999953971,0.26331800000480143,0.26422177999920676,0.2646725999948103
2900,1.1960317000048235,1.20862256000255,1.223870400004671,0.9109259000033489,0.9148796199995559,0.9214868999988539,0.3096224999972037,0.3106939199991757,0.3117290000009234,0.3094210999988718,0.31066100000170993,0.31248250000498956,0.2880816000033519,0.28893711999990046,0.28976390000025276,0.313735200004885,0.31476615999999924,0.3171160999991116,0.3084155999968061,0.3112866999974358,0.3173447000008309
2950,1.5309500000003027,1.5352156799999648,1.5391614000036498,1.1674571999974432,1.1711601599978168,1.1755463999943458,0.37040669999987585,0.37160883999749783,0.37319099999876926,0.37101390000316314,0.37186818000045607,0.37232500000391155,0.34184190000087256,0.3495200199977262,0.3759487999996054,0.3745386000009603,0.3776001599995652,0.381301400004304,0.3681002000012086,0.3750359000012395,0.3965109999990091
3000,1.946968600001128,1.9582454600022174,1.982433299999684,1.4823206000000937,1.4922393000000738,1.5125507999982801,0.44415049999952316,0.44522696000349243,0.4468936000048416,0.444161699997494,0.44546926000039094,0.447414000002027,0.4046029000019189,0.4060551600006875,0.40724710000358755,0.4510586999967927,0.45373925999738274,0.4559603999950923,0.43813139999838313,0.43969101999828125,0.44027700000151526
