Size,Ver1 min,Ver1 mean,Ver1 max,Ver1½ min,Ver1½ mean,Ver1½ max,Ver2-GP min,Ver2-GP mean,Ver2-GP max,Ver2½-GP min,Ver2½-GP mean,Ver2½-GP max,Ver2½-GPX min,Ver2½-GPX mean,Ver2½-GPX max,Ver3½-GP min,Ver3½-GP mean,Ver3½-GP max,Ver3½-GPX min,Ver3½-GPX mean,Ver3½-GPX max
2500,0.18319239999982528,0.1867261999999755,0.1935996000029263,0.13957880000089062,0.14274876000126824,0.14597620000131428,0.07947150000109104,0.08275828000041656,0.08940679999795975,0.07993179999903077,0.08179047999874456,0.0847555000000284,0.08008510000217939,0.08089455999725033,0.08223609999549808,0.08140830000047572,0.0851777799995034,0.09582360000058543,0.08824579999782145,0.08976189999957569,0.0915854999984731
2550,0.22023859999899287,0.22083936000271934,0.22141250000277068,0.16954080000141403,0.17016426000045612,0.17063629999756813,0.09164640000381041,0.09170002000173554,0.09180270000069868,0.0913631000003079,0.09164486000081525,0.0921094000004814,0.09031619999586837,0.09091414000140503,0.09217660000285832,0.09364199999981793,0.09400668000162113,0.09438709999813,0.1002059000020381,0.10056292000081157,0.10166380000009667
2600,0.26427370000601513,0.2659082000012859,0.26707610000448767,0.20259929999883752,0.20296919999964302,0.20339509999757865,0.10698309999861522,0.10731133999797748,0.10767170000326587,0.106717499998922,0.10743526000005658,0.1084883000003174,0.10440260000177659,0.10478826000035042,0.1053946999963955,0.1092592000059085,0.10961962000001221,0.11026750000019092,0.11499889999686275,0.11595431999885478,0.1173828999963007
2650,0.32583249999879627,0.32740057999908456,0.3297861000028206,0.24970320000284119,0.2510131999995792,0.2528519999978016,0.12424180000380147,0.12466950000089128,0.12531769999623066,0.12385610000637826,0.12456654000270646,0.12580639999941923,0.12090140000509564,0.12112722000019857,0.12129119999735849,0.12520679999579443,0.12645991999597755,0.1274762999964878,0.13199539999914123,0.13281325999996624,0.13375420000375016
2700,0.3855072000005748,0.3884404399999767,0.38984029999846825,0.29737459999887506,0.2982964799986803,0.29917030000069644,0.1441573000047356,0.14467746000154874,0.1452491000018199,0.14321980000386247,0.14391424000059488,0.14481929999601562,0.14015020000078948,0.1408469400004833,0.14125010000134353,0.1462792999955127,0.14685931999847526,0.14819669999997132,0.15295360000163782,0.15364054000092436,0.15486470000178088
2750,0.49721779999526916,0.500434120000864,0.501555200004077,0.3744991999992635,0.3765503800008446,0.3780163999981596,0.17387690000032308,0.17451706000138073,0.17513070000131847,0.17343210000399267,0.17402151999995114,0.17491669999435544,0.16784959999495186,0.16808279999822845,0.16837870000017574,0.17114399999991292,0.17222234000073514,0.1741492000001017,0.17756760000338545,0.178156560001662,0.17913940000289585
2800,0.6178378999975394,0.6218091199989431,0.6262050999939675,0.4670258999976795,0.4686551800012239,0.4702116000044043,0.199991500005126,0.20055796000233386,0.20099770000524586,0.20003740000538528,0.20083802000444848,0.20219380000344245,0.1883629000003566,0.1889617000008002,0.18948709999676794,0.2008754999988014,0.20156495999981416,0.2029603999981191,0.20537749999493826,0.2057405800005654,0.2059854999970412
2850,0.830704500003776,0.8340578400020604,0.8360027000016998,0.631508099999337,0.6343028800023603,0.6367736999964109,0.23827929999970365,0.23886981999967247,0.2408824000012828,0.23801030000322498,0.23939319999917644,0.2403171999976621,0.22551869999733754,0.22599081999942428,0.2265421999982209,0.23980650000157766,0.24127859999862267,0.241868400000385,0.24089419999654638,0.24235226000018883,0.24357710000185762
2900,1.0831852000046638,1.0921265200027848,1.1031045000054291,0.8162140999993426,0.8231202599985409,0.8292734999995446,0.2799114000008558,0.2814095600013388,0.2831556000019191,0.27974329999415204,0.2809848199976841,0.28258549999736715,0.2609082999988459,0.2624963199996273,0.26380219999555266,0.2841547000061837,0.2849620200009667,0.28591720000258647,0.2809500000003027,0.2816979600029299,0.28277560000424273
2950,1.4010545000055572,1.4041326600010506,1.4074681000056444,1.046421899998677,1.050137579998409,1.05444290000014,0.334693699995114,0.3353939199994784,0.3362587000010535,0.3336070000004838,0.33490387999918314,0.3356034999960684,0.30986720000510104,0.3106987199993455,0.3114010999997845,0.33840069999860134,0.33939859999954936,0.3401637999995728,0.3320626999993692,0.33322227999888127,0.33383210000465624
3000,1.7727598999990732,1.777272520000406,1.7822374000024865,1.3175053000013577,1.3198698399995918,1.3231252999976277,0.39939400000002934,0.4005170599994017,0.4015395999958855,0.3982984999965993,0.39915305999893463,0.39980020000075456,0.36610510000173235,0.36692934000020616,0.36776690000260714,0.40586939999775495,0.40703716000134593,0.40752529999736,0.39646990000619553,0.3979389000000083,0.4003475999998045
